corpus_id,query_id,score,original_query,document_text,synthetic_query,assigned_task_type
c:vabb:81664,8993,1,Raoul Servais. De Tovenaar van Oostende,"Context Raoul Servais, revolutionaire animatiecineast. Engagement, contestatie en erkenning Schrijven over de filmkunst van Raoul Servais is geen gemakkelijke taak. In het hierna volgende interview wordt Servais' visie treffend en gefundeerd naar voren gebracht. Het gesprek met hem toont hoe hij naast een revolutionaire animatiecineast ook een beeldende verteller is. Originele gebeurtenissen en spannende verhalen over zijn films en zijn leven, en de interacties tussen beide worden op boeiende en spontane wijze door de cineast zelf verteld. We willen hierbij ook even stilstaan bij de relatie tussen taal en film. Wat hen verwanten maakt, is dat zij enerzijds dienen om de meest banale boodschappen mee over te brengen en anderzijds ook grote kunst kunnen zijn. Daarenboven is het niet duidelijk waar de overgang ligt tussen niet-kunst en kunst, tussen de gewone taal en deze van de literatuur en tussen de film als commercieel entertainment en film als kunstwerk. Het woord mysterie is hier op zijn plaats. Het is een boeiend gegeven om vast te stellen dat Servais zijn kunstzinnig oog gevoed is door de kunstenaarswereld waarvan hij als artistieke broeder en vriend na de oorlog vanaf het eerste uur deel uitmaakte. Anderzijds lijkt hij voor de animatiefilm te zijn geboren: hij tekende nog voor hij kon lopen; hij was al gefascineerd door filmstroken toen hij amper tien was; en hij beschikt over een onnavolgbare gedrevenheid, bezetenheid om alle mogelijke obstakels te overwinnen om zijn dromen waar te maken. Servais' werk heeft te maken met een plastische en picturale visie. Door zijn gebruik van het concept 'animatiefilm' wilde hij vooral aantonen dat film persoonlijk, humaan en emotioneel kon zijn. Het gegeven film wordt doorgaans geassocieerd met ontspanning, wegzakken in een zachte cinemazetel en binnentreden in een andere wereld die je als kijker even laat wegdromen. Hierin ligt ongetwijfeld de sterkte van het medium film. Film is het medium bij uitstek om het grote publiek ethisch-esthetisch, vaak ook sociologisch, soms zelfs politiek te sensibiliseren, omwille van de lage drempel tot geloofwaardigheid ten aanzien van het fictieve (the willing suspension of disbelief). Een van de redenen van deze geloofwaardigheid is onmiskenbaar de grote gelijkenis van de filmbeelden met de objecten die ze afbeelden. Hierin schuilt tegelijkertijd het grote probleem. De kijker vergeet namelijk al te vaak dat hij bij het bekijken van een film gewillig meegaat in de visie of ideologie die de regisseur wil meedelen met behulp van een filmtaal en een filmgrammatica, zoals bijvoorbeeld de uitgekiende filmtechnieken en een gesofisticeerde montage. Als kijker voelen we ons vaak meester over wat we te zien krijgen, terwijl het besef zich opdringt dat waarnemen niet samenvalt met begrijpen. Dit doet denken aan de intrede van het mediale beeld in onze cultuur. Het mediale beeld plaatste zich namelijk op één lijn met het woord, juist omdat het mediaal was. Het mediale beeld heeft geen betekenis in zichzelf, maar het heeft als doel de kijker in contact te brengen met een wereld buiten het beeld, zelfs indien dit een fictieve wereld betreft. Tijdens onze ontmoetingen met Raoul Servais zijn we beiden sterk onder de indruk gekomen van zijn onvoorstelbare bezetenheid om films te kunnen maken, en van zijn filmengagement dat raakvlakken heeft met verschillende disciplines. Als kunstenaar, denker én als docent van jonge kunstenaars is hij al decennialang een inspiratiebron voor de internationale animatiescène. Zijn eigenzinnige transmediale aanpak is ongevoelig voor trends, getuigt van een hoge mate van consistentie en heeft evenveel oog voor de esthetische, politieke, sociale als technologische aspecten van het medium. In zijn artistieke werk ontwikkelde Servais vrij snel een erg gewaardeerde benadering die aan de grondslag ligt van de filosofische term 'subjectief visualisme', hetgeen wij - alluderend op Man Ray, die overigens ook zelf filmde - kunnen omschrijven met de slagzin: 'Ik animeer wat ik niet zie. Ik zie wat ik niet animeer.' Terwijl Servais in zijn vroege werk experimenteerde met menselijke perceptie versus cameraperceptie, kwam de focus later te liggen op concepten die een brug slaan tussen tekeningen, film, video, computerbeelden en installaties. Met zijn 'Servaisgrafie' was hij een pionier voor de nieuwe beeldcoderingen als hedendaagse vorm van een concrete geprogrammeerde 'filmische literatuur'. Rondom het inhoudelijke aandachtspunt'het oeuvre van Raoul Servais' brengt dit boek filmliefhebbers bijeen. Kijken is vergelijken. Het is pas door verschillende films van Servais te zien dat men weet dat ze bestaan en dat men ze naast elkaar kan plaatsen. Hierdoor kan men een dieper inzicht in de magische wereld van het filmoeuvre van Servais verwerven. Bij animatiefilm denken velen ongetwijfeld aan Walt Disney. De wereld van de animatiefilm is dan ook ongelooflijk klein. Toch is er in ons land meer dan vijfitg jaar geleden iemand opgestaan, die met een haast onnavolgbare wil de grenzen van deze geanimeerde wereld heeft verkend en verbreed. Hij is zelfs de stichter van de eerste opleiding Animatiefilm op het Europese vasteland, aan de Koninklijke Academie voor Schone Kunsten in Gent. Raoul Servais liet zich na de Tweede Wereldoorlog inschrijven aan deze school, afdeling Sierkunsten. Hij wist toen al dat hij animatiefilmer wilde worden. Geen gemakkelijke keuze, want op dat ogenblik was het niet algemeen bekend hoe zulke films gemaakt moeten worden. De grote studio's verborgen angstvallig hun geheim. Servais moest het hele proces zelf herontdekken. Toch bleek dit een voordeel te zijn: dankzij zijn autodidactische vorming kon Servais alle kanten uit met zijn creativiteit. Elke nieuwe film was een nieuwe stap in zijn wondere wereld. Zijn debuut Havenlichten (1960) kreeg de eerste prijs op het Nationaal Festival van de Belgische Film. De eerste van vele. In 1965 brak hij internationaal door met Chromophobia, waarvoor hij twaalf prijzen in de wacht sleepte. Echte acteurs bewegen zich door een fabelachtig getekend decor. Het leek wel alsof de mogelijkheden van de animatiemagiër nooit uitgeput raakten. De films van Raoul Servais hebben een universele zeggingskracht. In 1968 verscheen Sirene, een poëtische maar ook maatschappijkritische film. De film kreeg bijval over de hele wereld, van Azië tot de Verenigde Staten. Zijn onderzoek en experimenten leidden in 1994 tot het monumentale Taxandria. In de moderne maatschappij is de competentie om doordacht en kritisch om te gaan met film onontbeerlijk geworden. Bewust en genuanceerd kijken omvat competenties, kennis, gedrag en houdingen die deels spontaan verworven worden én deels aangeleerd moeten worden. De ontwikkeling van een kritisch kijkvermogen draagt bij tot een beter begrip en nuancering van de audiovisuele media en cultuur. In de geest van de peetvader van de animatiefilm geeft het boek niet één, maar vele antwoorden over de eigenschappen van de animatiefilm. Daarom is in het boek naast het interview tevens een filmografie opgenomen geïllustreerd met een rijk beelddossier. Door de onnavolgbare vermenging van eruditie, talent, stijl en politiek bewustzijn prikkelt het filmisch werk van Raoul Servais steeds weer nieuwe kijkers. Het boek reflecteert over 'wat kunnen we leren van zijn humanistisch geïnspireerd oeuvre?' Het interview beoogt de levendigheid van een geanimeerde dialoog uit te stralen. Wij hopen dat u ons enthousiasme deelt voor de revolutionaire animatiecineast! Johan Swinnen Luc Deneulin",Wat zijn de kenmerken van animatiefilm als artistiek medium?,Task_1
c:vabb:426708,5884,1,Wiskundige kunst en architectuur,"Rinus Roelofs is een kunstenaar uit het Nederlandse Hengelo die zich dermate toelegde op de wiskundige kunst dat hij een opdracht kreeg als lesgever wiskunde aan de KU Leuven in Gent en Brussel. Hij herontdekte de geweven koepels van da Vinci en de patronen van de Egyptenaren, en print grote kunstwerken of zelfs een heel Möbiushuis rechtstreeks vanaf zijn computer in beton. Roelofs is een soort hedendaagse Escher.","Welke kunstenaar combineert wiskunde, historische ontwerpen en 3D-printen?",Task_2
c:vabb:326367,2343,1,"Het leedprincipe, het strafbegrip en de schuld zonder straf. De fixatie op leedtoevoegende straffen in het strafrecht","Volgens velen kenmerkt het strafrecht zich door het feit dat het leidt tot het opleggen van een straf. Vanuit dit oogpunt wordt het strafrecht te snel en te gemakkelijk gereduceerd tot straffen, en dus tot wat het Hof van Cassatie omschrijft als 'leedtoevoeging'.  Dan wordt het: strafrecht = leedtoevoeging.
Ons inziens is dit echter niet de kern van de zaak. Hoewel we een strafbegrip hanteren waarin de leedreferentie behouden blijft en hoewel we wijzen op de alomtegenwoordigheid van leed bij elk contact met het strafsysteem, geloven we dat er twee redenen zijn om het leedprincipe gedeeltelijk te verlaten. Enerzijds verdoezelt de omschrijving van het strafrecht als een systeem van leedtoevoeging het bestaan van leed veroorzaakt en toegevoegd buiten het strafrecht. Anderzijds verdoezelt deze omschrijving de eerste rang rol van de schuldigverklaring als kenmerkend gebaar van het strafrecht. Straffen is niet hetzelfde als strafrecht en strafrecht is meer dan alleen van straffen. We durven zelfs een stap verder gaan door te stellen dat de strafkeuze en uitvoeringsfase geen kernonderdeel van het strafrecht is. Het bepalen van straffen in de strafwetgeving noemen we met Latour een politieke daad, geen juridische daad. Het is een daad waarin een juridische component aanwezig is, doch waar de politieke component veel zwaarder weegt. De strafrechter hebben we in de eerste plaats nodig, zo leert de geschiedenis, om vast te stellen of een strafrechtelijke verantwoordelijkheid voor ligt.",Is het opleggen van straf de enige kern van strafrecht?,Task_3
c:vabb:303318,1577,1,De ziekte tot de dood. Een christelijk psychologisch betoog tot opbouwing en opwekking,"Dit boek vormt het zesde deel van de kritische uitgave van de Nederlandstalige reeks Kierkegaard Werken, gebaseerd op de kritische editie van de Søren Kierkegaard Skrifter.",Welke Nederlandstalige kritische uitgave is het zesde deel van een filosofische reeks?,Task_1
c:vabb:85933,9267,1,Voorbij wij en zij? De sociaal-culturele afstand tussen autochtonen en allochtonen tegen de meetlat,"Het debat over integratie wordt vaak gevoerd in termen van 'wij' en 'zij'. Maar hoe groot de sociaal-culturele afstand tussen autochtonen en allochtonen is, werd in Vlaanderen nog nooit uitgebreid onderzocht. Hoeveel contact hebben autochtonen en allochtonen met elkaar? Hoeveel vertrouwen hebben ze in de overheid? Voelen allochtonen zich alleen Turk of Marokkaan, of ook Belg? Vinden autochtonen andere waarden belangrijk dan allochtonen? Welk beeld hebben ze van elkaar ontwikkeld? Zonder een antwoord op deze vragen is een echt debat niet mogelijk.

Daarom organiseerden Maarten Van Craen, Kris Vancluysen en Johan Ackaert (Universiteit Hasselt - Steunpunt Gelijkekansenbeleid) een grootschalig onderzoek bij Turkse allochtonen, Marokkaanse allochtonen en autochtonen uit minder welstellende buurten. De resultaten maken duidelijk dat integratie geen zwart-wit verhaal is, maar een palet met vele schakeringen. Op het vlak van taalkennis, sociaal kapitaal, waardeoriëntaties, identiteitsbeleving, beeldvorming, discriminatie en vertrouwen is de afstand tussen de drie etnisch-culturele groepen verre van identiek. Dit boek is dan ook een onmisbaar werk voor iedereen die inzicht wil krijgen in het proces van sociaal-culturele integratie.",Inzicht in de complexiteit van sociaal-culturele integratie bij verschillende groepen,Task_2
c:vabb:82141,9049,1,Uitwerking van de specifiek eindtermen m.b.t. onderzoekscompetentie voor de pool wiskunde,Voorbeeld hoe de specifieke eindtermen m.b.t. onderzoekscompetentie in het ASO voor de pool wiskunde kan worden geïmplementeerd,Hoe implementeer je onderzoekscompetenties in wiskunde secundair onderwijs?,Task_3
c:vabb:441363,6261,1,Sociale verkiezingen in het vrij onderwijs : een oefening inzake inspraak en democratie?,"Collectief overleg raakt het hart van de Belgische sociale verhoudingen én van het Belgische arbeidsrecht. Nu is onderwijs wel een heel bijzondere sector. Deze eigenheid krijgt echter helaas weinig aandacht in academische publicaties. Bij de bespreking in de redactieraad van dit Tijdschrift voor Onderwijsrecht en Onderwijsbeleid over de voorbereiding van het colloquium op 18 mei 2017 over de collectieve arbeidsverhoudingen in het onderwijs werden de ""sociale verkiezingen"" ook als uitgangspunt genomen voor een mogelijk debat. De sociale verkiezingen zijn immers in de private sector de vorm bij uitstek waarin de werknemers democratisch inspraak kunnen laten gelden. Die sociale verkiezingen blijken echter in het onderwijs minder evident te zijn om verschillende redenen. Ook de statistische gegevens i.v.m. de sociale verkiezingen verdienen toelichting, omdat ze danig afwijken van het gewone ""model"". De onderzoeksvraag in deze bijdrage betreft de specifieke technische moeilijkheden bij de implementatie van sociale verkiezingen in het onderwijs. Deze vraag wordt echter zeer ruim geduid: sociale verkiezingen zijn immers slechts één bepaalde vorm van het grondrecht op sociaal overleg. De specifieke technische moeilijkheden dienen ook te worden gesitueerd binnen het Belgische communautaire kader. De vraag dient te worden gesteld of inzake collectief overleg de huidige structuren tussen twee stoelen dreigen te vallen: die van de federale stoel (waarom niet zoals in de privésector?) en de communautaire stoel (al wat we zelf doen, doen we eventueel beter!). Op grond van deze analyse kunnen enkele fundamentele beleidsvragen scherper worden gesteld. Daarom is de vraag ruimer dan zuiver technische vragen inzake de sociale verkiezingen. De vraag raakt immers niet alleen het ""vrij onderwijs"", maar betreft de fundamenten zelf van het collectief overleg in het algemeen en de eventuele dwarsverbanden tussen vrij onderwijs en officieel onderwijs. Is men hiermee tevreden of kan het beter? Eerder werd het probleem onderzocht vanuit het strikte kader van bevoegdheden. Thans is het de bedoeling om enkele vaststellingen te actualiseren maar ook enkele inhoudelijke knelpunten te detecteren.",Welke knelpunten zijn er bij sociale verkiezingen in onderwijs in België?,Task_1
c:vabb:82269,9054,1,"Wiskundige basisvaardigheden (2de, herziene en uitgebreide editie)","Dit praktijkgerichte en bijzonder toegankelijke handboek met 'wiskundige basisvaardigheden' is gegroeid vanuit de overgangsproblematiek tussen het secundair onderwijs en het hoger onderwijs. De ervaring leert immers dat studenten die hun eerste jaar hogere studies aanvatten in een richting waarin ook wiskunde op het programma staat, vaak behoefte hebben aan een degelijke 'opfrissingscursus' die de noodzakelijke basisvaardigheden herhaalt én de kans biedt die vaardigheden ook verder in te oefenen.

De auteurs van dit boek weten uit hun jarenlange onderwijspraktijk dat, naast enthousiasme, werklust en aangepaste begeleiding, op maat gemaakt (zelf)studiemateriaal de beste garantie biedt voor een geslaagd begin van een nieuwe studie óf voor een geslaagde heroriëntatie van de studie. 

Wiskundige basisvaardigheden is met zijn combinatie van handboek en krachtige ICT-omgeving (zie: www.basiswiskunde.be) het ideale (zelf)studiepakket voor de beginnende of zich heroriënterende student. Het is allerminst een loodzwaar wiskundetheorieboek, maar legt de nadruk op het bijbrengen van wiskundige geletterdheid en basisvaardigheden. Het geeft een duidelijk overzicht van de noodzakelijke wiskundige kernbegrippen en hun eigenschappen en biedt op een gebruiksvriendelijke manier de mogelijkheid om de aangebrachte kennis en vaardigheden via de computer verder in te oefenen.

Dit uitnodigende en stimulerende handboek is daarom het gedroomde hulpmiddel voor iedereen die een wetenschappelijke, toegepast wetenschappelijke of humaanwetenschappelijke studie in het hoger onderwijs aanvat.

Bovendien is het werk door zijn formaat en opzet ook een blijvend waardevol naslagwerk tijdens het hele studietraject en is het uiteraard ook een handig instrument voor iedereen die zijn wiskundige kennis en vaardigheden op een effi ciënte manier wil 'opfrissen'.",Zoek een zelfstudiemethode voor wiskunde met digitale oefenmogelijkheden voor beginners.,Task_2
c:vabb:380583,4358,1,De accuraatheid van de continuïteitsverklaring in Belgische auditrapporten,"De kwaliteit van auditrapportering en in het bijzonder de melding van continuïteitsproblemen is voor diverse stakeholders in het ondernemingsgebeuren van groot belang. Beslissingen omtrent het melden van continuïteitsproblemen zijn voor auditors echter niet altijd eenvoudig. Vaak wordt de ""accuraatheid"" van zulke beslissingen dan ook als een indicator voor auditkwaliteit aanzien. In dit onderzoek werd nagegaan in welke mate het rapporteren van continuïteitsproblemen samenhangt met verschillende kenmerken van de auditor. Er werd daarbij zowel gekeken naar zogenaamde Type I misclassificaties (d.w.z. een melding van continuïteitsproblemen in het auditrapport zonder dat de onderneming failliet ging binnen de 12 maanden na balansdatum) en Type II misclassificaties (d.w.z. het ontbreken van een melding van continuïteitsproblemen in het auditrapport terwijl de onderneming failliet ging binnen de 12 maanden na balansdatum). Dit onderzoek maakte gebruik van een steekproef van 7,149 Belgische ondernemingen die in financiële moeilijkheden verkeerden, inclusief 69 ondernemingen die binnen de 12 maanden na balansdatum failliet gingen. Uit de resultaten blijkt dat auditors die geen deel uitmaken van de Big 4 auditkantoren accurater zijn in het rapporteren van continuïteitsproblemen. Andere factoren die traditioneel geassocieerd worden met een hogere auditkwaliteit, zoals ervaring of industriespecialisatie, blijken echter niet geassocieerd te zijn met de accuraatheid va",Verband tussen auditor kenmerken en de accuraatheid van continuïteitsrapportage?,Task_3
c:vabb:353802,3513,1,Een nationaal- en internationaalrechtelijk perspectief op abortus en het zelfbeschikkingsrecht van de vrouw,". In deze bijdrage wordt het recht op abortus of 'zwangerschapsafbreking' besproken vanuit internationaal- en nationaalrechtelijk perspectief. In een eerste hoofdstuk geven we een overzicht van internationale evoluties en tendenzen, en merken we op dat er sprake is van een ontwikkeling naar een liberale opvatting over abortus. In een tweede hoofdstuk behandelen we de rechtspraak van het Europees Hof voor de Rechten van de Mens (hierna: EHRM). Dit hoofdstuk valt uiteen in een bespreking van twee grondrechten waarmee het abortusrecht in verband kan worden gebracht, zijnde het recht op respect voor het privéleven en autonomie (artikel 8 Europees Verdrag voor de Rechten van de Mens - hierna EVRM), en het recht op leven (artikel 2 EVRM). In een laatste inhoudelijke hoofdstuk belichten we de bestaande wettelijke situatie in België. Hierin wordt toegelaten zwangerschapsafbreking gecontrasteerd met het misdrijf van verboden vruchtafdrijving. We stellen de vraag of deze wettelijke regeling aanpassing behoeft. Deze juridische analyse vullen we aan met een analyse van de sociale achtergrond waartegen abortuscijfers in België kunnen worden begrepen. De bijdrage wordt afgesloten met een bezinning over de vraag of een expliciete wettelijke erkenning van het zelfbeschikkingsrecht van de zwangere vrouw nodig is om dit recht de facto te realiseren, en hoe een dergelijk recht zich verhoudt tot het de facto recht op leven van een ongeboren kind. Het antwoord op deze twee vragen is genuanceerd te noemen.",Hoe verhoudt zelfbeschikkingsrecht zich tot het recht op leven bij zwangerschapsafbreking?,Task_1
